datetime,open,high,low,close,volume,rsi,macd,macdsignal,macdhist,fastk,fastd
2018-01-27 01:00:00,849.03,900.0,835.06,891.46,45238.7980236,54.0573173134,24.634901844,46.3586461337,-21.7237442898,100.0,62.6746886427
2018-01-28 01:00:00,891.46,990.02,885.65,985.0,89306.1294004,60.6534809011,31.6353881962,43.4139945462,-11.77860635,100.0,70.149179722
2018-01-29 01:00:00,985.1,993.0,925.98,943.42,52163.0331282,56.7528526187,33.4426594045,41.4197275179,-7.97706811341,40.8651979198,80.2883993066
2018-01-30 01:00:00,943.42,953.99,830.5,855.0,106199.950663,49.4675156481,27.4240524092,38.6205924961,-11.196540087,0.0,46.9550659733
2018-01-31 01:00:00,855.0,899.99,822.01,888.98,80877.7638916,52.0167466213,25.1067500349,35.9178240039,-10.811073969,34.99125687,25.2854849299
2018-02-01 01:00:00,888.98,925.0,750.0,811.4,131736.309357,46.2767401855,16.8163649835,32.0975321998,-15.2811672163,0.0,11.66375229
2018-02-02 01:00:00,811.4,811.4,581.29,738.02,257534.276434,41.6006592256,4.27573435939,26.5331726317,-22.2574382723,0.0,11.66375229
2018-02-03 01:00:00,738.02,804.72,677.4,783.29,67599.3267887,45.2745486859,-1.98699031035,20.8291400433,-22.8161303537,78.5677042761,26.1892347587
2018-02-04 01:00:00,783.29,783.29,623.0,658.73,100397.626406,38.1609397033,-16.8074499199,13.3018220507,-30.1092719705,0.0,26.1892347587
2018-02-05 01:00:00,658.73,683.24,501.0,546.46,273051.433478,33.111083026,-37.1833946291,3.20477871473,-40.3881733438,0.0,26.1892347587
2018-02-06 01:00:00,546.86,649.99,446.23,631.53,350333.354444,39.630042151,-45.937500659,-6.62367716002,-39.313823499,100.0,33.3333333333
2018-02-07 01:00:00,631.51,706.99,577.0,612.13,150395.220566,38.7036684756,-53.820204806,-16.0629826892,-37.7572221168,85.7895461899,61.92984873
2018-02-08 01:00:00,612.0,694.35,603.0,668.24,80475.257712,42.8637034343,-54.9067655502,-23.8317392614,-31.0750262888,100.0,95.2631820633
2018-02-09 01:00:00,666.62,720.0,640.8,715.49,77406.0044362,46.1763986273,-51.3631106854,-29.3380135462,-22.0250971392,100.0,95.2631820633
2018-02-10 01:00:00,715.49,745.0,669.5,695.6,68718.6469739,44.9937937725,-49.5880749858,-33.3880258341,-16.2000491516,64.3008249812,88.1002749937
2018-02-11 01:00:00,695.6,699.0,636.21,661.2,47521.3135094,42.9452597751,-50.3764307768,-36.7857068227,-13.5907239542,0.0,54.7669416604
2018-02-12 01:00:00,661.2,713.23,660.25,703.8,42371.5279494,46.2112710823,-47.0217074704,-38.8329069522,-8.18880051817,100.0,54.7669416604
2018-02-13 01:00:00,703.8,706.32,670.55,679.89,30608.8425539,44.6658177285,-45.7648535127,-40.2192962643,-5.54555724836,52.6807102471,50.8935700824
2018-02-14 01:00:00,680.0,744.77,678.3,740.46,42513.303907,49.2922382827,-39.4268072095,-40.0607984533,0.633991243868,100.0,84.2269034157
2018-02-15 01:00:00,740.38,767.0,727.14,745.9,52082.8125097,49.6990131642,-33.5778329581,-38.7642053543,5.18637239616,100.0,84.2269034157
2018-02-16 01:00:00,745.33,759.99,730.25,756.11,22379.5246112,50.501582435,-27.7981769725,-36.5709996779,8.77282270541,100.0,100.0
2018-02-17 01:00:00,756.11,789.83,754.23,789.83,21703.4068104,53.1596884839,-20.2632535995,-33.3094504623,13.0461968628,100.0,100.0
2018-02-18 01:00:00,789.83,793.0,735.92,740.26,29343.9381953,48.9944142935,-18.0832053318,-30.2642014362,12.1809961044,0.0,66.6666666667
2018-02-19 01:00:00,740.26,769.98,736.66,758.58,24375.5485683,50.5369433466,-14.7076893917,-27.1528990273,12.4452096356,37.0330735165,45.6776911722
2018-02-20 01:00:00,758.58,775.5,711.0,718.64,35163.622086,47.1865117074,-15.0815422661,-24.738627675,9.65708540892,0.0,12.3443578388
2018-02-21 01:00:00,718.64,737.32,654.19,684.24,65991.0845205,44.4529585337,-17.9467370564,-23.3802495513,5.43351249489,0.0,12.3443578388
2018-02-22 01:00:00,684.24,712.7,638.69,653.0,71364.2855107,42.0694653618,-22.4791063416,-23.2000209094,0.72091456774,0.0,-1.18423789293e-14
2018-02-23 01:00:00,653.0,715.92,637.92,694.59,40644.8731273,46.2048768182,-22.4562149686,-23.0512597212,0.595044752615,100.0,33.3333333333
2018-02-24 01:00:00,694.59,712.49,658.34,677.81,28382.4190549,44.8148572105,-23.5209443491,-23.1451966468,-0.375747702279,66.387392832,55.4624642773
2018-02-25 01:00:00,677.81,693.69,666.01,683.64,18196.7507857,45.4291215957,-23.6220178597,-23.2405608894,-0.381456970327,44.1910590205,70.1928172842
2018-02-26 01:00:00,683.63,715.0,678.36,702.6,31485.4486685,47.4766958756,-21.9195310904,-22.9763549296,1.05682383916,100.0,70.1928172842
2018-02-27 01:00:00,702.6,725.0,698.18,710.08,23114.149552,48.3008530555,-19.7391835522,-22.3289206541,2.5897371019,100.0,81.3970196735
2018-02-28 01:00:00,710.08,724.99,693.23,695.21,24008.2294028,46.7310065267,-18.992196922,-21.6615759077,2.66937898572,0.0,66.6666666667
2018-03-01 01:00:00,695.21,718.03,691.16,706.41,18022.0553375,48.0992634512,-17.2970684006,-20.7886744063,3.49160600568,87.1586425416,62.3862141805
2018-03-02 01:00:00,707.32,711.22,688.94,693.41,13729.76378,46.6029700106,-16.8088957026,-19.9927186655,3.18382296291,0.0,29.0528808472
2018-03-03 01:00:00,693.22,701.39,687.0,689.0,10193.5821499,46.0792923266,-16.5866647204,-19.3115078765,2.72484315608,0.0,29.0528808472
2018-03-04 01:00:00,689.16,699.0,680.0,698.5,10357.7445358,47.4492252233,-15.4656955495,-18.5423454111,3.07664986158,100.0,33.3333333333
2018-03-05 01:00:00,698.5,703.99,686.14,686.14,12404.0580298,45.8181978008,-15.3971790134,-17.9133121316,2.5161331182,0.0,33.3333333333
2018-03-06 01:00:00,686.14,688.7,645.64,655.32,26031.4501513,41.946293817,-17.6266070376,-17.8559711128,0.229364075183,0.0,33.3333333333
2018-03-07 01:00:00,655.0,664.0,585.0,609.3,44655.2400913,36.9281531835,-22.843548002,-18.8534864906,-3.99006151139,0.0,-4.73695157173e-15
2018-03-08 01:00:00,608.8,628.91,560.0,568.06,46510.8590469,33.1059638529,-29.9603701479,-21.0748632221,-8.88550692582,0.0,-4.73695157173e-15
2018-03-09 01:00:00,568.52,595.0,522.92,590.01,57118.9399937,36.8523484758,-33.4438020839,-23.5486509944,-9.89515108943,98.0167202316,32.6722400772
2018-03-10 01:00:00,590.01,608.39,549.57,553.91,28101.7292426,33.5267223711,-38.6716327792,-26.5732473514,-12.0983854278,11.2310550187,36.4159250834
2018-03-11 01:00:00,553.91,594.77,537.62,585.44,23400.3414307,38.7275774797,-39.811595486,-29.2209169783,-10.5906785077,100.0,69.7492584168
2018-03-12 01:00:00,585.44,599.97,550.01,565.75,27906.1476166,36.7916742611,-41.8217475157,-31.7410830858,-10.0806644299,62.7772130124,58.0027560104
2018-03-13 01:00:00,565.74,579.99,550.22,558.24,25176.7490261,36.0514472671,-43.5191401599,-34.0966945006,-9.42244565931,0.0,54.2590710041
2018-03-14 01:00:00,557.49,567.0,470.4,495.0,75250.6432454,30.4886831813,-49.3978478993,-37.1569251804,-12.2409227189,0.0,20.9257376708
2018-03-15 01:00:00,495.69,504.67,462.0,497.0,62143.0055541,30.8520706407,-53.2811904541,-40.3817782351,-12.899412219,6.5324981212,2.17749937373
2018-03-16 01:00:00,496.97,508.1,474.06,487.96,43551.4895157,30.0864588509,-56.4376418522,-43.5929509585,-12.8446908937,0.0,2.17749937373
2018-03-17 01:00:00,487.96,499.41,440.52,446.5,54217.0194121,26.8015066481,-61.574831502,-47.1893270672,-14.3855044348,0.0,2.17749937373
2018-03-18 01:00:00,446.5,450.0,367.0,438.2,194107.208864,26.1851299783,-65.5600959683,-50.8634808474,-14.6966151209,0.0,-4.73695157173e-15
2018-03-19 01:00:00,438.33,456.59,419.16,449.9,89389.2835415,28.675246754,-67.0019972344,-54.0911841248,-12.9108131095,100.0,33.3333333333
2018-03-20 01:00:00,449.9,467.29,421.0,457.27,56406.9573534,30.2709635926,-66.7802162065,-56.6289905412,-10.1512256653,100.0,66.6666666667
2018-03-21 01:00:00,457.27,483.58,441.0,454.48,62199.8969535,29.9973611311,-66.0679921396,-58.5167908608,-7.55120127872,82.8539465817,94.2846488606
2018-03-22 01:00:00,454.27,467.0,420.3,438.8,36993.0183254,28.4414933457,-66.0078964502,-60.0150119787,-5.99288447149,0.0,60.9513155272
2018-03-23 01:00:00,438.27,441.32,400.0,441.32,44875.7701324,29.0781551957,-65.0075605517,-61.0135216933,-3.9940388584,40.920048347,41.2579983096
2018-03-24 01:00:00,441.41,444.0,420.2,420.91,29051.8698139,26.9841245277,-65.1111428472,-61.8330459241,-3.27809692308,0.0,13.6400161157
2018-03-25 01:00:00,422.01,434.84,415.9,425.03,18741.4260271,28.1095743511,-64.1216287727,-62.2907624938,-1.83086627889,53.745622766,31.5552237044
2018-03-26 02:00:00,425.03,427.6,375.0,390.44,66644.4328207,24.6713112798,-65.374953885,-62.907600772,-2.46735311299,0.0,17.9152075887
2018-03-27 02:00:00,390.75,396.39,360.6,362.51,71539.3833922,22.2994758828,-67.8399242279,-63.8940654632,-3.9458587647,0.0,17.9152075887
2018-03-28 02:00:00,362.52,377.12,355.91,361.55,40715.0376103,22.2204027001,-69.0746454455,-64.9301814597,-4.14446398585,0.0,0.0
2018-03-29 02:00:00,361.55,364.12,307.1,311.21,163479.857518,18.5132257073,-73.2705706679,-66.5982593013,-6.6723113666,0.0,0.0
2018-03-30 02:00:00,311.21,334.1,291.7,318.41,159216.710092,20.554790094,-75.1486252363,-68.3083324883,-6.84029274795,55.0705938952,18.3568646317
2018-03-31 02:00:00,318.41,339.72,315.11,319.09,54639.8764118,20.7567194688,-75.7093959068,-69.788545172,-5.92085073477,100.0,51.6901979651
2018-04-01 02:00:00,319.09,324.23,290.5,306.7,59702.61142,19.7706666594,-76.274337077,-71.085703553,-5.18863352403,0.0,51.6901979651
2018-04-02 02:00:00,306.7,319.0,303.92,312.29,36400.2328395,21.580712346,-75.4018056626,-71.9489239749,-3.45288168763,100.0,66.6666666667
2018-04-03 02:00:00,312.29,346.0,309.52,339.2,69001.4709029,29.7923091297,-71.7122519257,-71.9015895651,0.189337639377,100.0,66.6666666667
2018-04-04 02:00:00,339.2,340.17,301.5,307.82,53839.8603806,26.3299037111,-70.5075901441,-71.6227896809,1.11519953677,57.8351749387,85.9450583129
2018-04-05 02:00:00,307.82,318.03,298.82,310.83,55461.3720151,27.2038413731,-68.5201475501,-71.0022612547,2.48211370466,25.2407663565,61.025313765
2018-04-06 02:00:00,310.83,314.26,296.05,301.09,58905.0789426,26.1238899807,-66.9591580812,-70.19364062,3.2344825388,0.0,27.6919804317
2018-04-07 02:00:00,301.09,320.31,300.69,313.0,37117.1038269,29.7940530793,-64.0230078355,-68.9595140631,4.93650622764,100.0,41.7469221188
2018-04-08 02:00:00,313.0,329.68,313.0,326.03,28122.6711822,33.6761672029,-59.953568095,-67.1583248695,7.20475677453,100.0,66.6666666667
2018-04-09 02:00:00,326.03,353.0,315.04,324.04,84344.956711,33.3726533773,-56.2407754994,-64.9748149955,8.73403949603,92.1817387148,97.3939129049
2018-04-10 02:00:00,323.84,338.7,318.53,336.2,29847.2670556,37.1030141628,-51.7209434033,-62.324040677,10.6030972738,100.0,97.3939129049
2018-04-11 02:00:00,336.2,350.28,332.05,347.47,46458.381685,40.4318142667,-46.6913206111,-59.1974966638,12.5061760528,100.0,97.3939129049
2018-04-12 02:00:00,347.47,403.14,335.17,400.84,110619.39175,53.0925209215,-37.9612022341,-54.9502377779,16.9890355438,100.0,100.0
2018-04-13 02:00:00,400.96,430.22,390.6,401.16,111071.526832,53.1568085652,-30.6632325401,-50.0928367303,19.4296041902,100.0,100.0
2018-04-14 02:00:00,400.7,418.51,395.1,408.46,45462.1388471,54.6826434797,-24.0136752865,-44.8770044416,20.863329155,100.0,100.0
2018-04-15 02:00:00,408.46,433.9,408.46,433.0,43508.9641705,59.4628894426,-16.5726412527,-39.2161318038,22.6434905511,100.0,100.0
2018-04-16 02:00:00,433.0,436.0,401.01,412.75,76244.1666866,54.3666116344,-12.16929389,-33.806764221,21.6374703311,0.0,66.6666666667
2018-04-17 02:00:00,412.75,422.05,404.94,406.49,42185.4424428,52.8584243071,-9.08006967255,-28.8614253113,19.7813556388,0.0,33.3333333333
2018-04-18 02:00:00,406.3,424.95,404.83,424.0,27057.8609146,56.4939650897,-5.1594516142,-24.1210305719,18.9615789577,100.0,33.3333333333
2018-04-19 02:00:00,424.0,489.0,421.24,460.04,56450.4061155,62.8452624171,0.846040615148,-19.1276163345,19.9736569496,100.0,66.6666666667
2018-04-20 02:00:00,460.01,507.19,452.65,503.8,79436.4886381,68.8009455863,9.03238306703,-13.4956164542,22.5279995212,100.0,100.0
2018-04-21 02:00:00,503.8,512.49,469.5,493.03,61462.7154425,65.9970305067,14.4841056938,-7.89967202459,22.3837777184,52.9203451573,84.3067817191
2018-04-22 02:00:00,493.03,525.15,482.7,505.96,54627.3294096,67.6990080059,19.621790308,-2.39537955807,22.0171698661,60.7000373007,71.2067941527
2018-04-23 02:00:00,506.18,531.75,503.23,527.71,50461.6229966,70.3843729807,25.1584743755,3.11539122864,22.0430831468,100.0,71.2067941527
2018-04-24 02:00:00,527.71,582.59,527.02,575.22,84361.2188419,75.2288237037,32.9995975124,9.09223248538,23.907365027,100.0,86.9000124336
2018-04-25 02:00:00,575.22,575.75,474.1,506.7,166226.546332,59.9880962257,33.3008809101,13.9339621703,19.3669187397,0.0,66.6666666667
2018-04-26 02:00:00,506.92,549.0,492.3,545.27,70867.5276706,64.3645347067,36.2342410546,18.3940179472,17.8402231074,28.7154172092,42.9051390697
2018-04-27 02:00:00,545.26,567.12,526.94,530.56,63462.8028391,61.5973304298,36.9460845746,22.1044312727,14.841653302,36.7704061448,21.8286077847
2018-04-28 02:00:00,530.56,572.0,526.9,562.25,47078.6917957,65.0803704445,39.6107359413,25.6056922064,14.0050437349,100.0,55.161941118
2018-04-29 02:00:00,562.25,576.99,550.0,569.0,36230.5134992,65.7920593496,41.7854828988,28.8416503449,12.9438325539,100.0,78.9234687149
2018-04-30 02:00:00,569.01,571.9,546.65,553.4,34715.445073,62.6158413894,41.7687121914,31.4270627142,10.3416494772,0.0,66.6666666667
2018-05-01 02:00:00,553.41,560.0,520.01,556.9,58074.1205205,63.0468798865,41.5587783074,33.4534058328,8.10537247455,13.570809765,37.8569365883
2018-05-02 02:00:00,557.18,577.03,551.6,573.0,35241.5250365,65.0435150697,42.2050263662,35.2037299395,7.00129642674,100.0,37.8569365883
2018-05-03 02:00:00,573.49,656.0,571.5,645.96,104175.249902,72.3377366268,48.0505480492,37.7730935614,10.2774544878,100.0,71.1902699217
2018-05-04 02:00:00,645.84,674.34,631.2,651.98,68652.6461719,72.8413027188,52.5630160567,40.7310780605,11.8319379962,100.0,100.0
2018-05-05 02:00:00,651.98,690.0,649.6,680.0,50416.3580565,75.1122676009,57.7346304095,44.1317885303,13.6028418792,100.0,100.0
2018-05-06 02:00:00,680.0,694.8,626.6,645.0,43192.4674173,67.5176894968,58.3364977182,46.9727303679,11.3637673504,0.0,66.6666666667
