,period,fast_k_period,fast_d_period,selling_rsi,selling_stoch_rsi,buying_rsi,busying_stoch_rsi,buying_confirmed_pullish,buying_rsi_pullish,buying_macdhist,balance,profit,recorded_transaction,recommendation
102,17,3,3,70,70,25,20,20,55,1,8852.94309224,77.0588618448,"[('buying', Timestamp('2018-03-30 02:00:00'), 318.41000000000003, 15.545994158474921, 0), ('selling', Timestamp('2018-04-24 02:00:00'), 575.22000000000003, 0, 8852.9430922395641)]",
103,17,3,3,70,70,25,20,20,55,5,8852.94309224,77.0588618448,"[('buying', Timestamp('2018-03-30 02:00:00'), 318.41000000000003, 15.545994158474921, 0), ('selling', Timestamp('2018-04-24 02:00:00'), 575.22000000000003, 0, 8852.9430922395641)]",
104,17,3,3,70,70,25,20,20,55,10,8852.94309224,77.0588618448,"[('buying', Timestamp('2018-03-30 02:00:00'), 318.41000000000003, 15.545994158474921, 0), ('selling', Timestamp('2018-04-24 02:00:00'), 575.22000000000003, 0, 8852.9430922395641)]",
105,17,3,3,70,70,25,20,20,60,1,8852.94309224,77.0588618448,"[('buying', Timestamp('2018-03-30 02:00:00'), 318.41000000000003, 15.545994158474921, 0), ('selling', Timestamp('2018-04-24 02:00:00'), 575.22000000000003, 0, 8852.9430922395641)]",
106,17,3,3,70,70,25,20,20,60,5,8852.94309224,77.0588618448,"[('buying', Timestamp('2018-03-30 02:00:00'), 318.41000000000003, 15.545994158474921, 0), ('selling', Timestamp('2018-04-24 02:00:00'), 575.22000000000003, 0, 8852.9430922395641)]",
107,17,3,3,70,70,25,20,20,60,10,8852.94309224,77.0588618448,"[('buying', Timestamp('2018-03-30 02:00:00'), 318.41000000000003, 15.545994158474921, 0), ('selling', Timestamp('2018-04-24 02:00:00'), 575.22000000000003, 0, 8852.9430922395641)]",
108,17,3,3,70,70,25,25,10,50,1,8852.94309224,77.0588618448,"[('buying', Timestamp('2018-03-30 02:00:00'), 318.41000000000003, 15.545994158474921, 0), ('selling', Timestamp('2018-04-24 02:00:00'), 575.22000000000003, 0, 8852.9430922395641)]",
109,17,3,3,70,70,25,25,10,50,5,8852.94309224,77.0588618448,"[('buying', Timestamp('2018-03-30 02:00:00'), 318.41000000000003, 15.545994158474921, 0), ('selling', Timestamp('2018-04-24 02:00:00'), 575.22000000000003, 0, 8852.9430922395641)]",
110,17,3,3,70,70,25,25,10,50,10,8852.94309224,77.0588618448,"[('buying', Timestamp('2018-03-30 02:00:00'), 318.41000000000003, 15.545994158474921, 0), ('selling', Timestamp('2018-04-24 02:00:00'), 575.22000000000003, 0, 8852.9430922395641)]",
111,17,3,3,70,70,25,25,10,55,1,8852.94309224,77.0588618448,"[('buying', Timestamp('2018-03-30 02:00:00'), 318.41000000000003, 15.545994158474921, 0), ('selling', Timestamp('2018-04-24 02:00:00'), 575.22000000000003, 0, 8852.9430922395641)]",
112,17,3,3,70,70,25,25,10,55,5,8852.94309224,77.0588618448,"[('buying', Timestamp('2018-03-30 02:00:00'), 318.41000000000003, 15.545994158474921, 0), ('selling', Timestamp('2018-04-24 02:00:00'), 575.22000000000003, 0, 8852.9430922395641)]",
113,17,3,3,70,70,25,25,10,55,10,8852.94309224,77.0588618448,"[('buying', Timestamp('2018-03-30 02:00:00'), 318.41000000000003, 15.545994158474921, 0), ('selling', Timestamp('2018-04-24 02:00:00'), 575.22000000000003, 0, 8852.9430922395641)]",
114,17,3,3,70,70,25,25,10,60,1,8852.94309224,77.0588618448,"[('buying', Timestamp('2018-03-30 02:00:00'), 318.41000000000003, 15.545994158474921, 0), ('selling', Timestamp('2018-04-24 02:00:00'), 575.22000000000003, 0, 8852.9430922395641)]",
115,17,3,3,70,70,25,25,10,60,5,8852.94309224,77.0588618448,"[('buying', Timestamp('2018-03-30 02:00:00'), 318.41000000000003, 15.545994158474921, 0), ('selling', Timestamp('2018-04-24 02:00:00'), 575.22000000000003, 0, 8852.9430922395641)]",
116,17,3,3,70,70,25,25,10,60,10,8852.94309224,77.0588618448,"[('buying', Timestamp('2018-03-30 02:00:00'), 318.41000000000003, 15.545994158474921, 0), ('selling', Timestamp('2018-04-24 02:00:00'), 575.22000000000003, 0, 8852.9430922395641)]",
117,17,3,3,70,70,25,25,15,50,1,8852.94309224,77.0588618448,"[('buying', Timestamp('2018-03-30 02:00:00'), 318.41000000000003, 15.545994158474921, 0), ('selling', Timestamp('2018-04-24 02:00:00'), 575.22000000000003, 0, 8852.9430922395641)]",
118,17,3,3,70,70,25,25,15,50,5,8852.94309224,77.0588618448,"[('buying', Timestamp('2018-03-30 02:00:00'), 318.41000000000003, 15.545994158474921, 0), ('selling', Timestamp('2018-04-24 02:00:00'), 575.22000000000003, 0, 8852.9430922395641)]",
119,17,3,3,70,70,25,25,15,50,10,8852.94309224,77.0588618448,"[('buying', Timestamp('2018-03-30 02:00:00'), 318.41000000000003, 15.545994158474921, 0), ('selling', Timestamp('2018-04-24 02:00:00'), 575.22000000000003, 0, 8852.9430922395641)]",
120,17,3,3,70,70,25,25,15,55,1,8852.94309224,77.0588618448,"[('buying', Timestamp('2018-03-30 02:00:00'), 318.41000000000003, 15.545994158474921, 0), ('selling', Timestamp('2018-04-24 02:00:00'), 575.22000000000003, 0, 8852.9430922395641)]",
121,17,3,3,70,70,25,25,15,55,5,8852.94309224,77.0588618448,"[('buying', Timestamp('2018-03-30 02:00:00'), 318.41000000000003, 15.545994158474921, 0), ('selling', Timestamp('2018-04-24 02:00:00'), 575.22000000000003, 0, 8852.9430922395641)]",
122,17,3,3,70,70,25,25,15,55,10,8852.94309224,77.0588618448,"[('buying', Timestamp('2018-03-30 02:00:00'), 318.41000000000003, 15.545994158474921, 0), ('selling', Timestamp('2018-04-24 02:00:00'), 575.22000000000003, 0, 8852.9430922395641)]",
123,17,3,3,70,70,25,25,15,60,1,8852.94309224,77.0588618448,"[('buying', Timestamp('2018-03-30 02:00:00'), 318.41000000000003, 15.545994158474921, 0), ('selling', Timestamp('2018-04-24 02:00:00'), 575.22000000000003, 0, 8852.9430922395641)]",
124,17,3,3,70,70,25,25,15,60,5,8852.94309224,77.0588618448,"[('buying', Timestamp('2018-03-30 02:00:00'), 318.41000000000003, 15.545994158474921, 0), ('selling', Timestamp('2018-04-24 02:00:00'), 575.22000000000003, 0, 8852.9430922395641)]",
125,17,3,3,70,70,25,25,15,60,10,8852.94309224,77.0588618448,"[('buying', Timestamp('2018-03-30 02:00:00'), 318.41000000000003, 15.545994158474921, 0), ('selling', Timestamp('2018-04-24 02:00:00'), 575.22000000000003, 0, 8852.9430922395641)]",
126,17,3,3,70,70,25,25,20,50,1,8852.94309224,77.0588618448,"[('buying', Timestamp('2018-03-30 02:00:00'), 318.41000000000003, 15.545994158474921, 0), ('selling', Timestamp('2018-04-24 02:00:00'), 575.22000000000003, 0, 8852.9430922395641)]",
127,17,3,3,70,70,25,25,20,50,5,8852.94309224,77.0588618448,"[('buying', Timestamp('2018-03-30 02:00:00'), 318.41000000000003, 15.545994158474921, 0), ('selling', Timestamp('2018-04-24 02:00:00'), 575.22000000000003, 0, 8852.9430922395641)]",
128,17,3,3,70,70,25,25,20,50,10,8852.94309224,77.0588618448,"[('buying', Timestamp('2018-03-30 02:00:00'), 318.41000000000003, 15.545994158474921, 0), ('selling', Timestamp('2018-04-24 02:00:00'), 575.22000000000003, 0, 8852.9430922395641)]",
129,17,3,3,70,70,25,25,20,55,1,8852.94309224,77.0588618448,"[('buying', Timestamp('2018-03-30 02:00:00'), 318.41000000000003, 15.545994158474921, 0), ('selling', Timestamp('2018-04-24 02:00:00'), 575.22000000000003, 0, 8852.9430922395641)]",
130,17,3,3,70,70,25,25,20,55,5,8852.94309224,77.0588618448,"[('buying', Timestamp('2018-03-30 02:00:00'), 318.41000000000003, 15.545994158474921, 0), ('selling', Timestamp('2018-04-24 02:00:00'), 575.22000000000003, 0, 8852.9430922395641)]",
131,17,3,3,70,70,25,25,20,55,10,8852.94309224,77.0588618448,"[('buying', Timestamp('2018-03-30 02:00:00'), 318.41000000000003, 15.545994158474921, 0), ('selling', Timestamp('2018-04-24 02:00:00'), 575.22000000000003, 0, 8852.9430922395641)]",
132,17,3,3,70,70,25,25,20,60,1,8852.94309224,77.0588618448,"[('buying', Timestamp('2018-03-30 02:00:00'), 318.41000000000003, 15.545994158474921, 0), ('selling', Timestamp('2018-04-24 02:00:00'), 575.22000000000003, 0, 8852.9430922395641)]",
133,17,3,3,70,70,25,25,20,60,5,8852.94309224,77.0588618448,"[('buying', Timestamp('2018-03-30 02:00:00'), 318.41000000000003, 15.545994158474921, 0), ('selling', Timestamp('2018-04-24 02:00:00'), 575.22000000000003, 0, 8852.9430922395641)]",
134,17,3,3,70,70,25,25,20,60,10,8852.94309224,77.0588618448,"[('buying', Timestamp('2018-03-30 02:00:00'), 318.41000000000003, 15.545994158474921, 0), ('selling', Timestamp('2018-04-24 02:00:00'), 575.22000000000003, 0, 8852.9430922395641)]",
135,17,3,3,70,70,30,5,10,50,1,8852.94309224,77.0588618448,"[('buying', Timestamp('2018-03-30 02:00:00'), 318.41000000000003, 15.545994158474921, 0), ('selling', Timestamp('2018-04-24 02:00:00'), 575.22000000000003, 0, 8852.9430922395641)]",
136,17,3,3,70,70,30,5,10,50,5,8852.94309224,77.0588618448,"[('buying', Timestamp('2018-03-30 02:00:00'), 318.41000000000003, 15.545994158474921, 0), ('selling', Timestamp('2018-04-24 02:00:00'), 575.22000000000003, 0, 8852.9430922395641)]",
137,17,3,3,70,70,30,5,10,50,10,8852.94309224,77.0588618448,"[('buying', Timestamp('2018-03-30 02:00:00'), 318.41000000000003, 15.545994158474921, 0), ('selling', Timestamp('2018-04-24 02:00:00'), 575.22000000000003, 0, 8852.9430922395641)]",
138,17,3,3,70,70,30,5,10,55,1,8852.94309224,77.0588618448,"[('buying', Timestamp('2018-03-30 02:00:00'), 318.41000000000003, 15.545994158474921, 0), ('selling', Timestamp('2018-04-24 02:00:00'), 575.22000000000003, 0, 8852.9430922395641)]",
139,17,3,3,70,70,30,5,10,55,5,8852.94309224,77.0588618448,"[('buying', Timestamp('2018-03-30 02:00:00'), 318.41000000000003, 15.545994158474921, 0), ('selling', Timestamp('2018-04-24 02:00:00'), 575.22000000000003, 0, 8852.9430922395641)]",
140,17,3,3,70,70,30,5,10,55,10,8852.94309224,77.0588618448,"[('buying', Timestamp('2018-03-30 02:00:00'), 318.41000000000003, 15.545994158474921, 0), ('selling', Timestamp('2018-04-24 02:00:00'), 575.22000000000003, 0, 8852.9430922395641)]",
141,17,3,3,70,70,30,5,10,60,1,8852.94309224,77.0588618448,"[('buying', Timestamp('2018-03-30 02:00:00'), 318.41000000000003, 15.545994158474921, 0), ('selling', Timestamp('2018-04-24 02:00:00'), 575.22000000000003, 0, 8852.9430922395641)]",
142,17,3,3,70,70,30,5,10,60,5,8852.94309224,77.0588618448,"[('buying', Timestamp('2018-03-30 02:00:00'), 318.41000000000003, 15.545994158474921, 0), ('selling', Timestamp('2018-04-24 02:00:00'), 575.22000000000003, 0, 8852.9430922395641)]",
143,17,3,3,70,70,30,5,10,60,10,8852.94309224,77.0588618448,"[('buying', Timestamp('2018-03-30 02:00:00'), 318.41000000000003, 15.545994158474921, 0), ('selling', Timestamp('2018-04-24 02:00:00'), 575.22000000000003, 0, 8852.9430922395641)]",
144,17,3,3,70,70,30,5,15,50,1,8852.94309224,77.0588618448,"[('buying', Timestamp('2018-03-30 02:00:00'), 318.41000000000003, 15.545994158474921, 0), ('selling', Timestamp('2018-04-24 02:00:00'), 575.22000000000003, 0, 8852.9430922395641)]",
145,17,3,3,70,70,30,5,15,50,5,8852.94309224,77.0588618448,"[('buying', Timestamp('2018-03-30 02:00:00'), 318.41000000000003, 15.545994158474921, 0), ('selling', Timestamp('2018-04-24 02:00:00'), 575.22000000000003, 0, 8852.9430922395641)]",
146,17,3,3,70,70,30,5,15,50,10,8852.94309224,77.0588618448,"[('buying', Timestamp('2018-03-30 02:00:00'), 318.41000000000003, 15.545994158474921, 0), ('selling', Timestamp('2018-04-24 02:00:00'), 575.22000000000003, 0, 8852.9430922395641)]",
147,17,3,3,70,70,30,5,15,55,1,8852.94309224,77.0588618448,"[('buying', Timestamp('2018-03-30 02:00:00'), 318.41000000000003, 15.545994158474921, 0), ('selling', Timestamp('2018-04-24 02:00:00'), 575.22000000000003, 0, 8852.9430922395641)]",
148,17,3,3,70,70,30,5,15,55,5,8852.94309224,77.0588618448,"[('buying', Timestamp('2018-03-30 02:00:00'), 318.41000000000003, 15.545994158474921, 0), ('selling', Timestamp('2018-04-24 02:00:00'), 575.22000000000003, 0, 8852.9430922395641)]",
149,17,3,3,70,70,30,5,15,55,10,8852.94309224,77.0588618448,"[('buying', Timestamp('2018-03-30 02:00:00'), 318.41000000000003, 15.545994158474921, 0), ('selling', Timestamp('2018-04-24 02:00:00'), 575.22000000000003, 0, 8852.9430922395641)]",
150,17,3,3,70,70,30,5,15,60,1,8852.94309224,77.0588618448,"[('buying', Timestamp('2018-03-30 02:00:00'), 318.41000000000003, 15.545994158474921, 0), ('selling', Timestamp('2018-04-24 02:00:00'), 575.22000000000003, 0, 8852.9430922395641)]",
151,17,3,3,70,70,30,5,15,60,5,8852.94309224,77.0588618448,"[('buying', Timestamp('2018-03-30 02:00:00'), 318.41000000000003, 15.545994158474921, 0), ('selling', Timestamp('2018-04-24 02:00:00'), 575.22000000000003, 0, 8852.9430922395641)]",
152,17,3,3,70,70,30,5,15,60,10,8852.94309224,77.0588618448,"[('buying', Timestamp('2018-03-30 02:00:00'), 318.41000000000003, 15.545994158474921, 0), ('selling', Timestamp('2018-04-24 02:00:00'), 575.22000000000003, 0, 8852.9430922395641)]",
153,17,3,3,70,70,30,5,20,50,1,8852.94309224,77.0588618448,"[('buying', Timestamp('2018-03-30 02:00:00'), 318.41000000000003, 15.545994158474921, 0), ('selling', Timestamp('2018-04-24 02:00:00'), 575.22000000000003, 0, 8852.9430922395641)]",
154,17,3,3,70,70,30,5,20,50,5,8852.94309224,77.0588618448,"[('buying', Timestamp('2018-03-30 02:00:00'), 318.41000000000003, 15.545994158474921, 0), ('selling', Timestamp('2018-04-24 02:00:00'), 575.22000000000003, 0, 8852.9430922395641)]",
155,17,3,3,70,70,30,5,20,50,10,8852.94309224,77.0588618448,"[('buying', Timestamp('2018-03-30 02:00:00'), 318.41000000000003, 15.545994158474921, 0), ('selling', Timestamp('2018-04-24 02:00:00'), 575.22000000000003, 0, 8852.9430922395641)]",
156,17,3,3,70,70,30,5,20,55,1,8852.94309224,77.0588618448,"[('buying', Timestamp('2018-03-30 02:00:00'), 318.41000000000003, 15.545994158474921, 0), ('selling', Timestamp('2018-04-24 02:00:00'), 575.22000000000003, 0, 8852.9430922395641)]",
157,17,3,3,70,70,30,5,20,55,5,8852.94309224,77.0588618448,"[('buying', Timestamp('2018-03-30 02:00:00'), 318.41000000000003, 15.545994158474921, 0), ('selling', Timestamp('2018-04-24 02:00:00'), 575.22000000000003, 0, 8852.9430922395641)]",
158,17,3,3,70,70,30,5,20,55,10,8852.94309224,77.0588618448,"[('buying', Timestamp('2018-03-30 02:00:00'), 318.41000000000003, 15.545994158474921, 0), ('selling', Timestamp('2018-04-24 02:00:00'), 575.22000000000003, 0, 8852.9430922395641)]",
159,17,3,3,70,70,30,5,20,60,1,8852.94309224,77.0588618448,"[('buying', Timestamp('2018-03-30 02:00:00'), 318.41000000000003, 15.545994158474921, 0), ('selling', Timestamp('2018-04-24 02:00:00'), 575.22000000000003, 0, 8852.9430922395641)]",
160,17,3,3,70,70,30,5,20,60,5,8852.94309224,77.0588618448,"[('buying', Timestamp('2018-03-30 02:00:00'), 318.41000000000003, 15.545994158474921, 0), ('selling', Timestamp('2018-04-24 02:00:00'), 575.22000000000003, 0, 8852.9430922395641)]",
161,17,3,3,70,70,30,5,20,60,10,8852.94309224,77.0588618448,"[('buying', Timestamp('2018-03-30 02:00:00'), 318.41000000000003, 15.545994158474921, 0), ('selling', Timestamp('2018-04-24 02:00:00'), 575.22000000000003, 0, 8852.9430922395641)]",
162,17,3,3,70,70,30,10,10,50,1,8852.94309224,77.0588618448,"[('buying', Timestamp('2018-03-30 02:00:00'), 318.41000000000003, 15.545994158474921, 0), ('selling', Timestamp('2018-04-24 02:00:00'), 575.22000000000003, 0, 8852.9430922395641)]",
163,17,3,3,70,70,30,10,10,50,5,8852.94309224,77.0588618448,"[('buying', Timestamp('2018-03-30 02:00:00'), 318.41000000000003, 15.545994158474921, 0), ('selling', Timestamp('2018-04-24 02:00:00'), 575.22000000000003, 0, 8852.9430922395641)]",
164,17,3,3,70,70,30,10,10,50,10,8852.94309224,77.0588618448,"[('buying', Timestamp('2018-03-30 02:00:00'), 318.41000000000003, 15.545994158474921, 0), ('selling', Timestamp('2018-04-24 02:00:00'), 575.22000000000003, 0, 8852.9430922395641)]",
165,17,3,3,70,70,30,10,10,55,1,8852.94309224,77.0588618448,"[('buying', Timestamp('2018-03-30 02:00:00'), 318.41000000000003, 15.545994158474921, 0), ('selling', Timestamp('2018-04-24 02:00:00'), 575.22000000000003, 0, 8852.9430922395641)]",
166,17,3,3,70,70,30,10,10,55,5,8852.94309224,77.0588618448,"[('buying', Timestamp('2018-03-30 02:00:00'), 318.41000000000003, 15.545994158474921, 0), ('selling', Timestamp('2018-04-24 02:00:00'), 575.22000000000003, 0, 8852.9430922395641)]",
167,17,3,3,70,70,30,10,10,55,10,8852.94309224,77.0588618448,"[('buying', Timestamp('2018-03-30 02:00:00'), 318.41000000000003, 15.545994158474921, 0), ('selling', Timestamp('2018-04-24 02:00:00'), 575.22000000000003, 0, 8852.9430922395641)]",
168,17,3,3,70,70,30,10,10,60,1,8852.94309224,77.0588618448,"[('buying', Timestamp('2018-03-30 02:00:00'), 318.41000000000003, 15.545994158474921, 0), ('selling', Timestamp('2018-04-24 02:00:00'), 575.22000000000003, 0, 8852.9430922395641)]",
169,17,3,3,70,70,30,10,10,60,5,8852.94309224,77.0588618448,"[('buying', Timestamp('2018-03-30 02:00:00'), 318.41000000000003, 15.545994158474921, 0), ('selling', Timestamp('2018-04-24 02:00:00'), 575.22000000000003, 0, 8852.9430922395641)]",
170,17,3,3,70,70,30,10,10,60,10,8852.94309224,77.0588618448,"[('buying', Timestamp('2018-03-30 02:00:00'), 318.41000000000003, 15.545994158474921, 0), ('selling', Timestamp('2018-04-24 02:00:00'), 575.22000000000003, 0, 8852.9430922395641)]",
171,17,3,3,70,70,30,10,15,50,1,8852.94309224,77.0588618448,"[('buying', Timestamp('2018-03-30 02:00:00'), 318.41000000000003, 15.545994158474921, 0), ('selling', Timestamp('2018-04-24 02:00:00'), 575.22000000000003, 0, 8852.9430922395641)]",
172,17,3,3,70,70,30,10,15,50,5,8852.94309224,77.0588618448,"[('buying', Timestamp('2018-03-30 02:00:00'), 318.41000000000003, 15.545994158474921, 0), ('selling', Timestamp('2018-04-24 02:00:00'), 575.22000000000003, 0, 8852.9430922395641)]",
173,17,3,3,70,70,30,10,15,50,10,8852.94309224,77.0588618448,"[('buying', Timestamp('2018-03-30 02:00:00'), 318.41000000000003, 15.545994158474921, 0), ('selling', Timestamp('2018-04-24 02:00:00'), 575.22000000000003, 0, 8852.9430922395641)]",
174,17,3,3,70,70,30,10,15,55,1,8852.94309224,77.0588618448,"[('buying', Timestamp('2018-03-30 02:00:00'), 318.41000000000003, 15.545994158474921, 0), ('selling', Timestamp('2018-04-24 02:00:00'), 575.22000000000003, 0, 8852.9430922395641)]",
175,17,3,3,70,70,30,10,15,55,5,8852.94309224,77.0588618448,"[('buying', Timestamp('2018-03-30 02:00:00'), 318.41000000000003, 15.545994158474921, 0), ('selling', Timestamp('2018-04-24 02:00:00'), 575.22000000000003, 0, 8852.9430922395641)]",
176,17,3,3,70,70,30,10,15,55,10,8852.94309224,77.0588618448,"[('buying', Timestamp('2018-03-30 02:00:00'), 318.41000000000003, 15.545994158474921, 0), ('selling', Timestamp('2018-04-24 02:00:00'), 575.22000000000003, 0, 8852.9430922395641)]",
177,17,3,3,70,70,30,10,15,60,1,8852.94309224,77.0588618448,"[('buying', Timestamp('2018-03-30 02:00:00'), 318.41000000000003, 15.545994158474921, 0), ('selling', Timestamp('2018-04-24 02:00:00'), 575.22000000000003, 0, 8852.9430922395641)]",
178,17,3,3,70,70,30,10,15,60,5,8852.94309224,77.0588618448,"[('buying', Timestamp('2018-03-30 02:00:00'), 318.41000000000003, 15.545994158474921, 0), ('selling', Timestamp('2018-04-24 02:00:00'), 575.22000000000003, 0, 8852.9430922395641)]",
179,17,3,3,70,70,30,10,15,60,10,8852.94309224,77.0588618448,"[('buying', Timestamp('2018-03-30 02:00:00'), 318.41000000000003, 15.545994158474921, 0), ('selling', Timestamp('2018-04-24 02:00:00'), 575.22000000000003, 0, 8852.9430922395641)]",
180,17,3,3,70,70,30,10,20,50,1,8852.94309224,77.0588618448,"[('buying', Timestamp('2018-03-30 02:00:00'), 318.41000000000003, 15.545994158474921, 0), ('selling', Timestamp('2018-04-24 02:00:00'), 575.22000000000003, 0, 8852.9430922395641)]",
181,17,3,3,70,70,30,10,20,50,5,8852.94309224,77.0588618448,"[('buying', Timestamp('2018-03-30 02:00:00'), 318.41000000000003, 15.545994158474921, 0), ('selling', Timestamp('2018-04-24 02:00:00'), 575.22000000000003, 0, 8852.9430922395641)]",
182,17,3,3,70,70,30,10,20,50,10,8852.94309224,77.0588618448,"[('buying', Timestamp('2018-03-30 02:00:00'), 318.41000000000003, 15.545994158474921, 0), ('selling', Timestamp('2018-04-24 02:00:00'), 575.22000000000003, 0, 8852.9430922395641)]",
183,17,3,3,70,70,30,10,20,55,1,8852.94309224,77.0588618448,"[('buying', Timestamp('2018-03-30 02:00:00'), 318.41000000000003, 15.545994158474921, 0), ('selling', Timestamp('2018-04-24 02:00:00'), 575.22000000000003, 0, 8852.9430922395641)]",
184,17,3,3,70,70,30,10,20,55,5,8852.94309224,77.0588618448,"[('buying', Timestamp('2018-03-30 02:00:00'), 318.41000000000003, 15.545994158474921, 0), ('selling', Timestamp('2018-04-24 02:00:00'), 575.22000000000003, 0, 8852.9430922395641)]",
185,17,3,3,70,70,30,10,20,55,10,8852.94309224,77.0588618448,"[('buying', Timestamp('2018-03-30 02:00:00'), 318.41000000000003, 15.545994158474921, 0), ('selling', Timestamp('2018-04-24 02:00:00'), 575.22000000000003, 0, 8852.9430922395641)]",
